"","shRNAname","label","score"
"Kras_1062_sas","Kras_1062_sas",0,-7.58472764884852
"Kras_1063_sas","Kras_1063_sas",0,-5.35065323097931
"Kras_1064_sas","Kras_1064_sas",0,-8.34872815423108
"Kras_1065_sas","Kras_1065_sas",0,-6.57913577960218
"Kras_1066_sas","Kras_1066_sas",0,-5.41712264688838
"Kras_1067_sas","Kras_1067_sas",0,-5.74664884786789
"Kras_1068_sas","Kras_1068_sas",0,-7.873283402362
"Kras_1069_sas","Kras_1069_sas",0,-7.96686837630012
"Kras_107_sas","Kras_107_sas",0,-3.51118390651423
"Kras_1070_sas","Kras_1070_sas",0,-7.83054109290971
"Kras_1071_sas","Kras_1071_sas",0,-7.92450703684741
"Kras_1072_sas","Kras_1072_sas",0,-4.35123752679911
"Kras_1073_sas","Kras_1073_sas",1,-0.677118241058169
"Kras_1074_sas","Kras_1074_sas",0,-3.58905469130934
"Kras_1075_sas","Kras_1075_sas",0,-7.86719604538895
"Kras_1076_sas","Kras_1076_sas",0,-6.7247677912474
"Kras_1077_sas","Kras_1077_sas",0,-7.43705842722226
"Kras_1078_sas","Kras_1078_sas",0,-8.34305873966084
"Kras_1079_sas","Kras_1079_sas",0,-8.04113690389268
"Kras_108_sas","Kras_108_sas",0,-3.35021985907055
"Kras_1080_sas","Kras_1080_sas",0,-4.46067660527581
"Kras_1081_sas","Kras_1081_sas",0,-3.30317175909877
"Kras_1082_sas","Kras_1082_sas",0,-6.66797428260115
"Kras_1083_sas","Kras_1083_sas",0,-5.23202038207032
"Kras_1084_sas","Kras_1084_sas",0,-8.69692564099909
"Kras_1085_sas","Kras_1085_sas",0,-7.26933697654133
"Kras_1086_sas","Kras_1086_sas",0,-4.97233803125732
"Kras_1087_sas","Kras_1087_sas",0,-8.12664675922399
"Kras_1088_sas","Kras_1088_sas",0,-7.95409074647667
"Kras_1089_sas","Kras_1089_sas",0,-7.87791322556654
"Kras_109_sas","Kras_109_sas",0,-3.70469546806885
"Kras_1090_sas","Kras_1090_sas",0,-6.61403354554137
"Kras_1091_sas","Kras_1091_sas",1,-1.23103451432701
"Kras_1092_sas","Kras_1092_sas",0,-8.00990394035213
"Kras_1093_sas","Kras_1093_sas",0,-7.12002297295957
"Kras_1094_sas","Kras_1094_sas",0,-4.53546951535708
"Kras_1095_sas","Kras_1095_sas",0,-7.32012246811117
"Kras_1096_sas","Kras_1096_sas",0,-7.39264959960636
"Kras_1097_sas","Kras_1097_sas",0,-8.03365415215409
"Kras_1098_sas","Kras_1098_sas",0,-7.01014275042232
"Kras_1099_sas","Kras_1099_sas",0,-7.39644597311641
"Kras_110_sas","Kras_110_sas",0,-3.45344529780426
"Kras_1100_sas","Kras_1100_sas",0,-4.3248648444207
"Kras_1101_sas","Kras_1101_sas",0,-4.71034451833943
"Kras_1102_sas","Kras_1102_sas",0,-7.66289866343321
"Kras_1103_sas","Kras_1103_sas",1,-2.53016783161374
"Kras_1104_sas","Kras_1104_sas",1,-1.85399259021128
"Kras_1105_sas","Kras_1105_sas",0,-7.29327331140325
"Kras_1106_sas","Kras_1106_sas",0,-6.23745761113009
"Kras_1107_sas","Kras_1107_sas",1,-0.205222869381737
"Kras_1108_sas","Kras_1108_sas",1,1.41268627519332
"Kras_1109_sas","Kras_1109_sas",0,-3.8610769800096
"Kras_111_sas","Kras_111_sas",1,-1.79248125036058
"Kras_1110_sas","Kras_1110_sas",0,-6.14593199256598
"Kras_1111_sas","Kras_1111_sas",0,-3.66788907704277
"Kras_1112_sas","Kras_1112_sas",1,-2.32713047192078
"Kras_1113_sas","Kras_1113_sas",0,-8.41179142926961
"Kras_1114_sas","Kras_1114_sas",0,-5.72576153981134
"Kras_1115_sas","Kras_1115_sas",1,2.21414578916864
"Kras_1116_sas","Kras_1116_sas",1,2.82246461347812
"Kras_1117_sas","Kras_1117_sas",1,-0.39671935542308
"Kras_1118_sas","Kras_1118_sas",1,-1.85962082555874
"Kras_1119_sas","Kras_1119_sas",0,-6.89765606047496
"Kras_112_sas","Kras_112_sas",1,-1.79248125036058
"Kras_1120_sas","Kras_1120_sas",1,-2.3904617183038
"Kras_1121_sas","Kras_1121_sas",1,-1.07095904109509
"Kras_1122_sas","Kras_1122_sas",1,-2.53485913785916
"Kras_1123_sas","Kras_1123_sas",0,-9.24799580780842
"Kras_1124_sas","Kras_1124_sas",1,-0.421239194140382
"Kras_1125_sas","Kras_1125_sas",0,-5.1064432062306
"Kras_1126_sas","Kras_1126_sas",1,-1.04859797658109
"Kras_1127_sas","Kras_1127_sas",1,-0.859714972509806
"Kras_1128_sas","Kras_1128_sas",0,-6.74026889155092
"Kras_1129_sas","Kras_1129_sas",0,-3.74355039751268
"Kras_113_sas","Kras_113_sas",1,-2.58496250072116
"Kras_1130_sas","Kras_1130_sas",0,-8.27469681219452
"Kras_1131_sas","Kras_1131_sas",0,-6.94040805058586
"Kras_1132_sas","Kras_1132_sas",1,-0.323036227982847
"Kras_1133_sas","Kras_1133_sas",1,0.247492471689089
"Kras_1134_sas","Kras_1134_sas",1,-1.46061125507426
"Kras_1135_sas","Kras_1135_sas",1,-0.935147112379578
"Kras_1136_sas","Kras_1136_sas",1,0.360263391762553
"Kras_1137_sas","Kras_1137_sas",1,2.07951335574009
"Kras_1138_sas","Kras_1138_sas",0,-5.86098609080976
"Kras_1139_sas","Kras_1139_sas",0,-5.92587452070803
"Kras_114_sas","Kras_114_sas",0,-3.35021985907055
"Kras_1140_sas","Kras_1140_sas",0,-6.30507300805689
"Kras_1141_sas","Kras_1141_sas",0,-6.86353477901185
"Kras_1142_sas","Kras_1142_sas",0,-7.37482998084591
"Kras_1143_sas","Kras_1143_sas",0,-3.29735135271093
"Kras_1144_sas","Kras_1144_sas",0,-8.3895903529483
"Kras_1145_sas","Kras_1145_sas",0,-7.3423195277904
"Kras_1146_sas","Kras_1146_sas",1,-0.323218330661749
"Kras_1147_sas","Kras_1147_sas",1,1.33651142746981
"Kras_1148_sas","Kras_1148_sas",0,-3.18577943130598
"Kras_1149_sas","Kras_1149_sas",0,-6.68316110712291
"Kras_115_sas","Kras_115_sas",0,-6.81056805663732
"Kras_1150_sas","Kras_1150_sas",0,-6.25711045467906
"Kras_1151_sas","Kras_1151_sas",0,-5.85454190627517
"Kras_1152_sas","Kras_1152_sas",0,-6.9231859319808
"Kras_1153_sas","Kras_1153_sas",0,-7.1748479478292
"Kras_1154_sas","Kras_1154_sas",0,-7.63922472911024
"Kras_1155_sas","Kras_1155_sas",0,-6.85996176436033
"Kras_1156_sas","Kras_1156_sas",0,-7.95737941947093
"Kras_1157_sas","Kras_1157_sas",0,-6.16867157363702
"Kras_1158_sas","Kras_1158_sas",0,-5.45887250672161
"Kras_1159_sas","Kras_1159_sas",0,-5.49497316766804
"Kras_116_sas","Kras_116_sas",1,-2.66096404744368
"Kras_1160_sas","Kras_1160_sas",0,-7.15700835195068
"Kras_1161_sas","Kras_1161_sas",0,-5.14511915915078
"Kras_1162_sas","Kras_1162_sas",0,-8.28670525275379
"Kras_1163_sas","Kras_1163_sas",0,-4.68361322090797
"Kras_1164_sas","Kras_1164_sas",0,-7.45607042814786
"Kras_1165_sas","Kras_1165_sas",0,-6.73393012035394
"Kras_1166_sas","Kras_1166_sas",0,-3.39045714990028
"Kras_1167_sas","Kras_1167_sas",0,-6.62054468943043
"Kras_1168_sas","Kras_1168_sas",0,-7.6598360604735
"Kras_1169_sas","Kras_1169_sas",0,-6.43228654088682
"Kras_117_sas","Kras_117_sas",1,-2.5
"Kras_1170_sas","Kras_1170_sas",0,-7.89355591944088
"Kras_1171_sas","Kras_1171_sas",0,-6.75029647294692
"Kras_1172_sas","Kras_1172_sas",0,-7.92476363761627
"Kras_1173_sas","Kras_1173_sas",0,-8.16978583919235
"Kras_1174_sas","Kras_1174_sas",0,-7.07645928806831
"Kras_1175_sas","Kras_1175_sas",0,-7.85411086501918
"Kras_1176_sas","Kras_1176_sas",0,-8.00281227459694
"Kras_1177_sas","Kras_1177_sas",0,-4.17360191770629
"Kras_1178_sas","Kras_1178_sas",0,-6.46240625180289
"Kras_1179_sas","Kras_1179_sas",0,-7.16769517734696
"Kras_118_sas","Kras_118_sas",1,-2.45344529780426
"Kras_1180_sas","Kras_1180_sas",0,-7.9605485440534
"Kras_1181_sas","Kras_1181_sas",0,-8.12618488396301
"Kras_1182_sas","Kras_1182_sas",0,-4.07339039499334
"Kras_1183_sas","Kras_1183_sas",0,-3.50742492187222
"Kras_1184_sas","Kras_1184_sas",0,-6.9052719675425
"Kras_1185_sas","Kras_1185_sas",0,-8.69378991740317
"Kras_1186_sas","Kras_1186_sas",0,-8.79757045237085
"Kras_1187_sas","Kras_1187_sas",0,-7.84859239161226
"Kras_1188_sas","Kras_1188_sas",0,-6.30909441461215
"Kras_1189_sas","Kras_1189_sas",0,-7.38739352980059
"Kras_119_sas","Kras_119_sas",1,-2.08496250072116
"Kras_1190_sas","Kras_1190_sas",0,-8.02377498801876
"Kras_1191_sas","Kras_1191_sas",0,-6.60860020868377
"Kras_1192_sas","Kras_1192_sas",0,-5.7335055485227
"Kras_1193_sas","Kras_1193_sas",0,-5.94246682397488
"Kras_1194_sas","Kras_1194_sas",0,-6.43383242419037
"Kras_1195_sas","Kras_1195_sas",0,-7.57296607291026
"Kras_1196_sas","Kras_1196_sas",0,-3.04901604148026
"Kras_1197_sas","Kras_1197_sas",0,-6.22714964680995
"Kras_1198_sas","Kras_1198_sas",0,-7.40508496883233
"Kras_1199_sas","Kras_1199_sas",0,-6.70476176534572
"Kras_120_sas","Kras_120_sas",0,-3.16096404744368
"Kras_1200_sas","Kras_1200_sas",0,-8.11200083709905
"Kras_1201_sas","Kras_1201_sas",0,-5.76324961956828
"Kras_1202_sas","Kras_1202_sas",0,-5.08496250072116
"Kras_1203_sas","Kras_1203_sas",0,-4.35921059681866
"Kras_1204_sas","Kras_1204_sas",0,-7.61628541267849
"Kras_1205_sas","Kras_1205_sas",0,-6.35712275883306
"Kras_1206_sas","Kras_1206_sas",0,-7.7247677912474
"Kras_1207_sas","Kras_1207_sas",0,-7.61733388309628
"Kras_1208_sas","Kras_1208_sas",1,0
"Kras_1209_sas","Kras_1209_sas",1,-0.906357449231986
"Kras_121_sas","Kras_121_sas",0,-4.48863996174996
"Kras_1210_sas","Kras_1210_sas",1,-2.94437162444913
"Kras_1211_sas","Kras_1211_sas",0,-6.3169350960734
"Kras_1212_sas","Kras_1212_sas",0,-7.89819727951
"Kras_1213_sas","Kras_1213_sas",1,-2.24540862492565
"Kras_1214_sas","Kras_1214_sas",0,-4.37721194043027
"Kras_1215_sas","Kras_1215_sas",0,-8.59822422198104
"Kras_1216_sas","Kras_1216_sas",0,-8.69297752977652
"Kras_1217_sas","Kras_1217_sas",0,-9.77272359083905
"Kras_1218_sas","Kras_1218_sas",0,-6.59141441733648
"Kras_1219_sas","Kras_1219_sas",0,-10.3755088377055
"Kras_122_sas","Kras_122_sas",0,-4.23989013201455
"Kras_1220_sas","Kras_1220_sas",0,-3.38762965768874
"Kras_1221_sas","Kras_1221_sas",1,-2.66986038409238
"Kras_1222_sas","Kras_1222_sas",0,-10.4829625829854
"Kras_1223_sas","Kras_1223_sas",1,-2.60239438846244
"Kras_1224_sas","Kras_1224_sas",0,-6.18792698820923
"Kras_1225_sas","Kras_1225_sas",0,-8.67062909863872
"Kras_1226_sas","Kras_1226_sas",0,-6.04951419344945
"Kras_1227_sas","Kras_1227_sas",0,-8.35853026663659
"Kras_1228_sas","Kras_1228_sas",0,-8.97254185604558
"Kras_1229_sas","Kras_1229_sas",0,-7.00091351729381
"Kras_123_sas","Kras_123_sas",0,-3.16096404744368
"Kras_1230_sas","Kras_1230_sas",1,-2.78210925040193
"Kras_1231_sas","Kras_1231_sas",0,-7.56238376791124
"Kras_1232_sas","Kras_1232_sas",0,-6.90377808842946
"Kras_1233_sas","Kras_1233_sas",1,-1.74107584756869
"Kras_1234_sas","Kras_1234_sas",0,-7.86777801195577
"Kras_1235_sas","Kras_1235_sas",0,-5.39487923882085
"Kras_1236_sas","Kras_1236_sas",0,-6.25686379797622
"Kras_1237_sas","Kras_1237_sas",0,-6.63573151395219
"Kras_1238_sas","Kras_1238_sas",0,-7.14960400919364
"Kras_1239_sas","Kras_1239_sas",0,-4.06734825656567
"Kras_124_sas","Kras_124_sas",0,-4.46240625180289
"Kras_1240_sas","Kras_1240_sas",1,0.0906583956939278
"Kras_1241_sas","Kras_1241_sas",1,-1.50839623899705
"Kras_1242_sas","Kras_1242_sas",1,-1.19606895247426
"Kras_1243_sas","Kras_1243_sas",1,2.4594665005597
"Kras_1244_sas","Kras_1244_sas",1,0.395927749838801
"Kras_1245_sas","Kras_1245_sas",1,0.693645328882114
"Kras_1246_sas","Kras_1246_sas",1,1.84853827248109
"Kras_1247_sas","Kras_1247_sas",1,-2.70936415916361
"Kras_1248_sas","Kras_1248_sas",0,-5.04732917132727
"Kras_1249_sas","Kras_1249_sas",0,-7.25457821625192
"Kras_125_sas","Kras_125_sas",0,-3.32192809488736
"Kras_1250_sas","Kras_1250_sas",0,-6.25439258103226
"Kras_1251_sas","Kras_1251_sas",1,1.65719904000354
"Kras_1252_sas","Kras_1252_sas",1,0.62014716621961
"Kras_1253_sas","Kras_1253_sas",1,-1.03842167713208
"Kras_1254_sas","Kras_1254_sas",0,-7.25788511283463
"Kras_1255_sas","Kras_1255_sas",0,-3.76089203134504
"Kras_1256_sas","Kras_1256_sas",1,1.14030351764087
"Kras_1257_sas","Kras_1257_sas",1,1.56292463562079
"Kras_1258_sas","Kras_1258_sas",0,-6.48525616601122
"Kras_1259_sas","Kras_1259_sas",0,-5.6572987024667
"Kras_126_sas","Kras_126_sas",0,-4.01118390651423
"Kras_1260_sas","Kras_1260_sas",0,-4.3828879091531
"Kras_1261_sas","Kras_1261_sas",1,-1.07230839810064
"Kras_1262_sas","Kras_1262_sas",1,1.03126637337913
"Kras_1263_sas","Kras_1263_sas",1,0.36566100797369
"Kras_1264_sas","Kras_1264_sas",0,-8.10191295798399
"Kras_1265_sas","Kras_1265_sas",1,-1.21763887846426
"Kras_1266_sas","Kras_1266_sas",1,-0.581998344719819
"Kras_1267_sas","Kras_1267_sas",0,-3.54052186017803
"Kras_1268_sas","Kras_1268_sas",0,-8.01926661811136
"Kras_1269_sas","Kras_1269_sas",0,-8.71667454003613
"Kras_127_sas","Kras_127_sas",0,-5.53840779852542
"Kras_1270_sas","Kras_1270_sas",0,-9.57923704695529
"Kras_1271_sas","Kras_1271_sas",1,-1.76976823292292
"Kras_1272_sas","Kras_1272_sas",1,-0.664145586077723
"Kras_1273_sas","Kras_1273_sas",1,0.353216895199488
"Kras_1274_sas","Kras_1274_sas",1,0.857680644637572
"Kras_1275_sas","Kras_1275_sas",1,1.32243484976778
"Kras_1276_sas","Kras_1276_sas",1,0.601650928577403
"Kras_1277_sas","Kras_1277_sas",1,-1.08988409743519
"Kras_1278_sas","Kras_1278_sas",1,-1.63251389798691
"Kras_1279_sas","Kras_1279_sas",1,-0.833264827108868
"Kras_128_sas","Kras_128_sas",0,-3.16096404744368
"Kras_1280_sas","Kras_1280_sas",0,-7.32588989442223
"Kras_1281_sas","Kras_1281_sas",0,-9.65898228893168
"Kras_1282_sas","Kras_1282_sas",1,-0.148371907959744
"Kras_1283_sas","Kras_1283_sas",1,3.02877968668328
"Kras_1284_sas","Kras_1284_sas",1,0.419359276009654
"Kras_1285_sas","Kras_1285_sas",1,-0.477668001373736
"Kras_1286_sas","Kras_1286_sas",1,-0.0310969829394541
"Kras_1287_sas","Kras_1287_sas",1,1.25138810793731
"Kras_1288_sas","Kras_1288_sas",0,-4.97515643794982
"Kras_1289_sas","Kras_1289_sas",0,-8.74312683965747
"Kras_129_sas","Kras_129_sas",1,-2.95344529780426
"Kras_1290_sas","Kras_1290_sas",0,-8.80810210492715
"Kras_1291_sas","Kras_1291_sas",0,-4.50998316130073
"Kras_1292_sas","Kras_1292_sas",0,-7.29547380032569
"Kras_1293_sas","Kras_1293_sas",1,-0.666546249247254
"Kras_1294_sas","Kras_1294_sas",1,1.33005577648717
"Kras_1295_sas","Kras_1295_sas",1,-0.288203035196034
"Kras_1296_sas","Kras_1296_sas",1,1.57168897736736
"Kras_1297_sas","Kras_1297_sas",0,-3.93369029030055
"Kras_1298_sas","Kras_1298_sas",1,-0.0392223959738267
"Kras_1299_sas","Kras_1299_sas",1,-2.87406646788032
"Kras_130_sas","Kras_130_sas",1,-2.95344529780426
"Kras_1300_sas","Kras_1300_sas",0,-8.783041888398
"Kras_1301_sas","Kras_1301_sas",0,-9.65520876091218
"Kras_1302_sas","Kras_1302_sas",0,-6.73283102707817
"Kras_1303_sas","Kras_1303_sas",1,-2.41927150865446
"Kras_1304_sas","Kras_1304_sas",1,-0.172286281399391
"Kras_1305_sas","Kras_1305_sas",1,-0.517124891216096
"Kras_1306_sas","Kras_1306_sas",1,1.14681333517463
"Kras_1307_sas","Kras_1307_sas",1,-2.76889474125269
"Kras_1308_sas","Kras_1308_sas",0,-10.5532814702224
"Kras_1309_sas","Kras_1309_sas",0,-6.90682525319981
"Kras_131_sas","Kras_131_sas",0,-5.08245346333784
"Kras_1310_sas","Kras_1310_sas",0,-6.62104038246984
"Kras_1311_sas","Kras_1311_sas",0,-9.90311903838963
"Kras_1312_sas","Kras_1312_sas",1,-2.67850083866678
"Kras_1313_sas","Kras_1313_sas",0,-8.17456977611171
"Kras_1314_sas","Kras_1314_sas",0,-6.92751733921592
"Kras_1315_sas","Kras_1315_sas",0,-7.22458157869522
"Kras_1316_sas","Kras_1316_sas",1,-2.81052499567103
"Kras_1317_sas","Kras_1317_sas",0,-7.45695893125124
"Kras_1318_sas","Kras_1318_sas",0,-7.46314799739056
"Kras_1319_sas","Kras_1319_sas",0,-6.57009535159592
"Kras_132_sas","Kras_132_sas",0,-5.50701023515747
"Kras_1320_sas","Kras_1320_sas",0,-7.47972932320634
"Kras_1321_sas","Kras_1321_sas",0,-7.01653940306531
"Kras_1322_sas","Kras_1322_sas",0,-6.60381223411338
"Kras_1323_sas","Kras_1323_sas",0,-5.67960024256682
"Kras_1324_sas","Kras_1324_sas",0,-7.09983617241818
"Kras_1325_sas","Kras_1325_sas",0,-5.96351858436015
"Kras_1326_sas","Kras_1326_sas",0,-6.41367135211706
"Kras_1327_sas","Kras_1327_sas",0,-5.74617697257993
"Kras_1328_sas","Kras_1328_sas",1,-2.14152035181427
"Kras_1329_sas","Kras_1329_sas",0,-7.65521763690527
"Kras_133_sas","Kras_133_sas",0,-5.33974004975272
"Kras_1330_sas","Kras_1330_sas",0,-6.45765960883955
"Kras_1331_sas","Kras_1331_sas",0,-7.05381287974784
"Kras_1332_sas","Kras_1332_sas",0,-5.45924529614616
"Kras_1333_sas","Kras_1333_sas",0,-5.76812360784406
"Kras_1334_sas","Kras_1334_sas",1,1.85901201525637
"Kras_1335_sas","Kras_1335_sas",0,-5.20097306198827
"Kras_1336_sas","Kras_1336_sas",0,-5.47418361579234
"Kras_1337_sas","Kras_1337_sas",0,-4.83088904888599
"Kras_1338_sas","Kras_1338_sas",0,-5.64385618977472
"Kras_1339_sas","Kras_1339_sas",0,-6.53119174593817
"Kras_134_sas","Kras_134_sas",0,-6.14845810343964
"Kras_1340_sas","Kras_1340_sas",0,-7.25035870904725
"Kras_1341_sas","Kras_1341_sas",0,-6.92821276431277
"Kras_1342_sas","Kras_1342_sas",0,-6.47427487362287
"Kras_1343_sas","Kras_1343_sas",0,-5.62928301694497
"Kras_1344_sas","Kras_1344_sas",0,-5.70097306198827
"Kras_1345_sas","Kras_1345_sas",0,-5.81056805663732
"Kras_1346_sas","Kras_1346_sas",1,2.18151981512826
"Kras_1347_sas","Kras_1347_sas",1,-1.9856304240528
"Kras_1348_sas","Kras_1348_sas",0,-6.82034841878505
"Kras_1349_sas","Kras_1349_sas",0,-6.05426222838909
"Kras_135_sas","Kras_135_sas",0,-4.21522627583277
"Kras_1350_sas","Kras_1350_sas",0,-6.70003945131101
"Kras_1351_sas","Kras_1351_sas",0,-6.56011893867098
"Kras_1352_sas","Kras_1352_sas",0,-5.53878936294608
"Kras_1353_sas","Kras_1353_sas",0,-6.5176573049122
"Kras_1354_sas","Kras_1354_sas",0,-7.32440347486289
"Kras_1355_sas","Kras_1355_sas",1,-2.25189626825881
"Kras_1356_sas","Kras_1356_sas",0,-6.86777801195577
"Kras_1357_sas","Kras_1357_sas",1,-1.48394516799018
"Kras_1358_sas","Kras_1358_sas",1,1.47940866673922
"Kras_1359_sas","Kras_1359_sas",0,-7.68724807284576
"Kras_136_sas","Kras_136_sas",1,-2.29248125036058
"Kras_1360_sas","Kras_1360_sas",1,-1.48510743246327
"Kras_1361_sas","Kras_1361_sas",1,-0.503049934432733
"Kras_1362_sas","Kras_1362_sas",0,-5.61041034337136
"Kras_1363_sas","Kras_1363_sas",0,-6.74905062199743
"Kras_1364_sas","Kras_1364_sas",0,-4.48514883092639
"Kras_1365_sas","Kras_1365_sas",0,-5.06993355829866
"Kras_1366_sas","Kras_1366_sas",0,-5.7348042294859
"Kras_1367_sas","Kras_1367_sas",0,-8.79727165061128
"Kras_1368_sas","Kras_1368_sas",0,-5.28583118251829
"Kras_1369_sas","Kras_1369_sas",0,-7.94849727973301
"Kras_137_sas","Kras_137_sas",0,-5.05295425428558
"Kras_1370_sas","Kras_1370_sas",0,-8.09228272622308
"Kras_1371_sas","Kras_1371_sas",0,-5.02933412517029
"Kras_1372_sas","Kras_1372_sas",1,1.07910549161156
"Kras_1373_sas","Kras_1373_sas",1,-0.85515177101018
"Kras_1374_sas","Kras_1374_sas",0,-6.31706518654666
"Kras_1375_sas","Kras_1375_sas",0,-3.5437927657859
"Kras_1376_sas","Kras_1376_sas",1,0.770934185272887
"Kras_1377_sas","Kras_1377_sas",1,-2.50253988421401
"Kras_1378_sas","Kras_1378_sas",0,-4.61936822336857
"Kras_1379_sas","Kras_1379_sas",0,-8.99939436689964
"Kras_138_sas","Kras_138_sas",0,-3.9594316186373
"Kras_1380_sas","Kras_1380_sas",0,-6.13806220263712
"Kras_1381_sas","Kras_1381_sas",1,2.36247502265694
"Kras_1382_sas","Kras_1382_sas",1,2.02810040016217
"Kras_1383_sas","Kras_1383_sas",1,1.60441964982166
"Kras_1384_sas","Kras_1384_sas",1,1.06675166248981
"Kras_1385_sas","Kras_1385_sas",1,0.518663959196278
"Kras_1386_sas","Kras_1386_sas",0,-7.43372556121037
"Kras_1387_sas","Kras_1387_sas",0,-9.90688355116474
"Kras_1388_sas","Kras_1388_sas",0,-5.58560948705619
"Kras_1389_sas","Kras_1389_sas",1,-0.141084984738265
"Kras_139_sas","Kras_139_sas",1,-1
"Kras_1390_sas","Kras_1390_sas",1,-2.49976439544669
"Kras_1391_sas","Kras_1391_sas",0,-3.08459077715118
"Kras_1392_sas","Kras_1392_sas",1,1.57100664334024
"Kras_1393_sas","Kras_1393_sas",1,1.01144978121217
"Kras_1394_sas","Kras_1394_sas",0,-8.75070046733726
"Kras_1395_sas","Kras_1395_sas",0,-6.11192637234478
"Kras_1396_sas","Kras_1396_sas",1,0.430378771207064
"Kras_1397_sas","Kras_1397_sas",0,-3.34996292317453
"Kras_1398_sas","Kras_1398_sas",0,-4.72578799941517
"Kras_1399_sas","Kras_1399_sas",1,0.123066501356504
"Kras_140_sas","Kras_140_sas",1,-1.66096404744368
"Kras_1400_sas","Kras_1400_sas",0,-5.84090508360581
"Kras_1401_sas","Kras_1401_sas",1,0.968233013189629
"Kras_1402_sas","Kras_1402_sas",1,-1.64920288588737
"Kras_1403_sas","Kras_1403_sas",1,-1.88635687476974
"Kras_1404_sas","Kras_1404_sas",1,2.0530526530551
"Kras_1405_sas","Kras_1405_sas",0,-7.37599262715935
"Kras_1406_sas","Kras_1406_sas",1,-1.20859829225633
"Kras_1407_sas","Kras_1407_sas",1,-0.317249944829161
"Kras_1408_sas","Kras_1408_sas",0,-6.06748332772427
"Kras_1409_sas","Kras_1409_sas",0,-6.82027678355094
"Kras_141_sas","Kras_141_sas",0,-4.53840779852542
"Kras_1410_sas","Kras_1410_sas",1,-2.06734355116378
"Kras_1411_sas","Kras_1411_sas",1,-2.14959323912236
"Kras_1412_sas","Kras_1412_sas",0,-7.5173503615773
"Kras_1413_sas","Kras_1413_sas",0,-6.86033589341278
"Kras_1414_sas","Kras_1414_sas",0,-6.45512696587005
"Kras_1415_sas","Kras_1415_sas",1,0.598468544184362
"Kras_1416_sas","Kras_1416_sas",1,1.91180139948409
"Kras_1417_sas","Kras_1417_sas",1,-0.768725908135659
"Kras_1418_sas","Kras_1418_sas",1,-2.38181627837565
"Kras_1419_sas","Kras_1419_sas",0,-5.87421413816321
"Kras_142_sas","Kras_142_sas",0,-3.5
"Kras_1420_sas","Kras_1420_sas",0,-9.05756247697415
"Kras_1421_sas","Kras_1421_sas",1,-2.10981722435561
"Kras_1422_sas","Kras_1422_sas",1,-0.567385272044799
"Kras_1423_sas","Kras_1423_sas",0,-4.51118390651423
"Kras_1424_sas","Kras_1424_sas",1,1.2503779012811
"Kras_1425_sas","Kras_1425_sas",0,-4.68034517308324
"Kras_1426_sas","Kras_1426_sas",0,-6.91841967987436
"Kras_1427_sas","Kras_1427_sas",0,-7.11830610010788
"Kras_1428_sas","Kras_1428_sas",0,-6.69983923457647
"Kras_1429_sas","Kras_1429_sas",0,-6
"Kras_143_sas","Kras_143_sas",0,-3.45344529780426
"Kras_1430_sas","Kras_1430_sas",1,0.731666528159812
"Kras_1431_sas","Kras_1431_sas",1,-1.30186536091637
"Kras_1432_sas","Kras_1432_sas",0,-4.79248125036058
"Kras_1433_sas","Kras_1433_sas",0,-7.85459576832638
"Kras_1434_sas","Kras_1434_sas",1,0.903519355563235
"Kras_1435_sas","Kras_1435_sas",1,2.24971614732549
"Kras_1436_sas","Kras_1436_sas",1,0.115662773053227
"Kras_1437_sas","Kras_1437_sas",1,0.81874957474276
"Kras_1438_sas","Kras_1438_sas",1,0.994131389654147
"Kras_1439_sas","Kras_1439_sas",1,-2.56053875356063
"Kras_144_sas","Kras_144_sas",0,-3.80366515687481
"Kras_1440_sas","Kras_1440_sas",1,0.165240040823647
"Kras_1441_sas","Kras_1441_sas",1,-0.154125704745251
"Kras_1442_sas","Kras_1442_sas",0,-4.87459615665978
"Kras_1443_sas","Kras_1443_sas",1,-2.48951481849669
"Kras_1444_sas","Kras_1444_sas",1,0.00331260077964046
"Kras_1445_sas","Kras_1445_sas",0,-3.00485570521832
"Kras_1446_sas","Kras_1446_sas",0,-6.27031138153115
"Kras_1447_sas","Kras_1447_sas",1,-0.100662022147201
"Kras_1448_sas","Kras_1448_sas",1,-0.162965457462963
"Kras_1449_sas","Kras_1449_sas",1,-2.57491321910552
